CLAVE_MUNICIPIO,MUNICIPIO,CLAVE_ENTIDAD,ENTIDAD_FEDERATIVA,Lat_Decimal,Lon_Decimal,Pob_Total
90,SAN ANDRÉS HUAXPALTEPEC,20,OAXACA,16.329046,-97.916349,4146
91,SAN ANDRÉS HUAYÁPAM,20,OAXACA,17.102543,-96.666239,4344
92,SAN ANDRÉS IXTLAHUACA,20,OAXACA,17.070874,-96.825177,1041
93,SAN ANDRÉS LAGUNAS,20,OAXACA,17.574427,-97.522746,231
94,SAN ANDRÉS NUXIÑO,20,OAXACA,17.238358,-97.105271,123
95,SAN ANDRÉS PAXTLÁN,20,OAXACA,16.215636,-96.50758,1196
96,SAN ANDRÉS SINAXTLA,20,OAXACA,17.468502,-97.283811,580
97,SAN ANDRÉS SOLAGA,20,OAXACA,17.271028,-96.236895,657
98,SAN ANDRÉS TEOTILÁLPAM,20,OAXACA,17.954131,-96.656588,1429
99,SAN ANDRÉS TEPETLAPA,20,OAXACA,17.665833,-98.391687,475
100,SAN ANDRÉS YAÁ,20,OAXACA,17.292578,-96.153616,429
101,SAN ANDRÉS ZABACHE,20,OAXACA,16.600149,-96.857736,726
102,SAN ANDRÉS ZAUTLA,20,OAXACA,17.186388,-96.86349,1852
103,SAN ANTONINO CASTILLO VELASCO,20,OAXACA,16.803228,-96.68464,5354
104,SAN ANTONINO EL ALTO,20,OAXACA,16.815701,-97.029374,1202
105,SAN ANTONINO MONTE VERDE,20,OAXACA,17.533614,-97.720629,873
106,SAN ANTONIO ACUTLA,20,OAXACA,17.74403,-97.500305,100
107,SAN ANTONIO DE LA CAL,20,OAXACA,17.031313,-96.699284,20198
108,SAN ANTONIO HUITEPEC,20,OAXACA,16.927331,-97.147422,1594
109,SAN ANTONIO NANAHUATÍPAM,20,OAXACA,18.130299,-97.123645,875
110,SAN ANTONIO SINICAHUA,20,OAXACA,17.151574,-97.567959,129
111,SAN ANTONIO TEPETLAPA,20,OAXACA,16.542361,-98.066226,2621
112,SAN BALTAZAR CHICHICÁPAM,20,OAXACA,16.762097,-96.489681,2412
113,SAN BALTAZAR LOXICHA,20,OAXACA,16.0733,-96.790321,2175
114,SAN BALTAZAR YATZACHI EL BAJO,20,OAXACA,17.228157,-96.219811,170
115,SAN BARTOLO COYOTEPEC,20,OAXACA,16.958281,-96.70765,3981
116,SAN BARTOLOMÉ AYAUTLA,20,OAXACA,18.0318,-96.671509,2858
117,SAN BARTOLOMÉ LOXICHA,20,OAXACA,15.97039,-96.711016,1408
118,SAN BARTOLOMÉ QUIALANA,20,OAXACA,16.901888,-96.501206,2390
119,SAN BARTOLOMÉ YUCUAÑE,20,OAXACA,17.242547,-97.447929,386
120,SAN BARTOLOMÉ ZOOGOCHO,20,OAXACA,17.240789,-96.243051,368
121,SAN BARTOLO SOYALTEPEC,20,OAXACA,17.590641,-97.308935,69
122,SAN BARTOLO YAUTEPEC,20,OAXACA,16.430741,-95.973112,614
123,SAN BERNARDO MIXTEPEC,20,OAXACA,16.824661,-96.898666,1707
124,SAN BLAS ATEMPA,20,OAXACA,16.326322,-95.227546,11959
125,SAN CARLOS YAUTEPEC,20,OAXACA,16.500607,-96.106704,880
126,SAN CRISTÓBAL AMATLÁN,20,OAXACA,16.318408,-96.410016,4097
127,SAN CRISTÓBAL AMOLTEPEC,20,OAXACA,17.284533,-97.569853,461
128,SAN CRISTÓBAL LACHIRIOAG,20,OAXACA,17.335972,-96.165047,1229
129,SAN CRISTÓBAL SUCHIXTLAHUACA,20,OAXACA,17.727554,-97.366656,299
130,SAN DIONISIO DEL MAR,20,OAXACA,16.320539,-94.757003,3140
131,SAN DIONISIO OCOTEPEC,20,OAXACA,16.797754,-96.396037,5459
132,SAN DIONISIO OCOTLÁN,20,OAXACA,16.746444,-96.680835,1007
133,SAN ESTEBAN ATATLAHUCA,20,OAXACA,17.066549,-97.677769,489
134,SAN FELIPE JALAPA DE DÍAZ,20,OAXACA,18.071283,-96.536115,6174
135,SAN FELIPE TEJALÁPAM,20,OAXACA,17.111401,-96.853258,2308
136,SAN FELIPE USILA,20,OAXACA,17.879395,-96.528363,4838
137,SAN FRANCISCO CAHUACUÁ,20,OAXACA,16.893563,-97.305594,503
138,SAN FRANCISCO CAJONOS,20,OAXACA,17.172094,-96.251464,268
139,SAN FRANCISCO CHAPULAPA,20,OAXACA,17.940951,-96.754408,292
140,SAN FRANCISCO CHINDÚA,20,OAXACA,17.428581,-97.312791,756
141,SAN FRANCISCO DEL MAR,20,OAXACA,16.233446,-94.632276,885
142,SAN FRANCISCO HUEHUETLÁN,20,OAXACA,18.197594,-96.947821,235
143,SAN FRANCISCO IXHUATÁN,20,OAXACA,16.352357,-94.483828,5408
144,SAN FRANCISCO JALTEPETONGO,20,OAXACA,17.385714,-97.262854,263
145,SAN FRANCISCO LACHIGOLÓ,20,OAXACA,17.011407,-96.598516,3338
146,SAN FRANCISCO LOGUECHE,20,OAXACA,16.352279,-96.377979,1077
147,SAN FRANCISCO NUXAÑO,20,OAXACA,17.380833,-97.343951,362
148,SAN FRANCISCO OZOLOTEPEC,20,OAXACA,16.100539,-96.220682,871
149,SAN FRANCISCO SOLA,20,OAXACA,16.514966,-96.9744,1069
150,SAN FRANCISCO TELIXTLAHUACA,20,OAXACA,17.296596,-96.904413,10618
151,SAN FRANCISCO TEOPAN,20,OAXACA,17.851128,-97.492531,247
152,SAN FRANCISCO TLAPANCINGO,20,OAXACA,17.484124,-98.268909,709
153,SAN GABRIEL MIXTEPEC,20,OAXACA,16.094423,-97.079499,3518
154,SAN ILDEFONSO AMATLÁN,20,OAXACA,16.334095,-96.491556,883
155,SAN ILDEFONSO SOLA,20,OAXACA,16.519812,-96.983668,201
156,SAN ILDEFONSO VILLA ALTA,20,OAXACA,17.339011,-96.153014,1309
157,SAN JACINTO AMILPAS,20,OAXACA,17.100807,-96.762562,13860
158,SAN JACINTO TLACOTEPEC,20,OAXACA,16.520368,-97.385998,630
159,SAN JERÓNIMO COATLÁN,20,OAXACA,16.232721,-96.869294,961
160,SAN JERÓNIMO SILACAYOAPILLA,20,OAXACA,17.80963,-97.845933,903
161,SAN JERÓNIMO SOSOLA,20,OAXACA,17.366559,-97.032614,95
162,SAN JERÓNIMO TAVICHE,20,OAXACA,16.713679,-96.594263,1688
163,SAN JERÓNIMO TECÓATL,20,OAXACA,18.166914,-96.9132,869
164,SAN JORGE NUCHITA,20,OAXACA,17.655954,-98.10613,1852
165,SAN JOSÉ AYUQUILA,20,OAXACA,17.941788,-97.969274,952
166,SAN JOSÉ CHILTEPEC,20,OAXACA,17.945353,-96.170537,3457
167,SAN JOSÉ DEL PEÑASCO,20,OAXACA,16.316059,-96.501381,805
168,SAN JOSÉ ESTANCIA GRANDE,20,OAXACA,16.365203,-98.251286,960
169,SAN JOSÉ INDEPENDENCIA,20,OAXACA,18.239824,-96.646128,805
170,SAN JOSÉ LACHIGUIRI,20,OAXACA,16.378776,-96.336433,1474
171,SAN JOSÉ TENANGO,20,OAXACA,18.150762,-96.717209,1097
172,SAN JUAN ACHIUTLA,20,OAXACA,17.344245,-97.508873,146
173,SAN JUAN ATEPEC,20,OAXACA,17.426393,-96.539133,1479
174,ÁNIMAS TRUJANO,20,OAXACA,16.988882,-96.713196,3505
175,SAN JUAN BAUTISTA ATATLAHUCA,20,OAXACA,17.531096,-96.829941,726
176,SAN JUAN BAUTISTA COIXTLAHUACA,20,OAXACA,17.724643,-97.323823,1107
177,SAN JUAN BAUTISTA CUICATLÁN,20,OAXACA,17.801548,-96.959567,3908
178,SAN JUAN BAUTISTA GUELACHE,20,OAXACA,17.226545,-96.778505,855
179,SAN JUAN BAUTISTA JAYACATLÁN,20,OAXACA,17.423504,-96.822571,1462
180,SAN JUAN BAUTISTA LO DE SOTO,20,OAXACA,16.511515,-98.346803,1890
181,SAN JUAN BAUTISTA SUCHITEPEC,20,OAXACA,17.972718,-97.65982,274
182,SAN JUAN BAUTISTA TLACOATZINTEPEC,20,OAXACA,17.859441,-96.587088,1103
183,SAN JUAN BAUTISTA TLACHICHILCO,20,OAXACA,17.622548,-98.343993,725
184,SAN JUAN BAUTISTA TUXTEPEC,20,OAXACA,18.081165,-96.118482,101810
185,SAN JUAN CACAHUATEPEC,20,OAXACA,16.613734,-98.156092,4236
186,SAN JUAN CIENEGUILLA,20,OAXACA,17.851659,-98.280764,602
187,SAN JUAN COATZÓSPAM,20,OAXACA,18.0497,-96.763325,1212
188,SAN JUAN COLORADO,20,OAXACA,16.459666,-97.953989,5561
189,SAN JUAN COMALTEPEC,20,OAXACA,17.33818,-95.976846,654
190,SAN JUAN COTZOCÓN,20,OAXACA,17.164002,-95.78231,3700
191,SAN JUAN CHICOMEZÚCHIL,20,OAXACA,17.288975,-96.494917,310
192,SAN JUAN CHILATECA,20,OAXACA,16.828518,-96.672011,1442
193,SAN JUAN DEL ESTADO,20,OAXACA,17.273528,-96.799273,2531
194,SAN JUAN DEL RÍO,20,OAXACA,16.882527,-96.16047,1231
195,SAN JUAN DIUXI,20,OAXACA,17.281509,-97.374243,1222
196,SAN JUAN EVANGELISTA ANALCO,20,OAXACA,17.405827,-96.53795,388
197,SAN JUAN GUELAVÍA,20,OAXACA,16.956763,-96.545832,3002
198,SAN JUAN GUICHICOVI,20,OAXACA,16.962829,-95.095094,4284
199,SAN JUAN IHUALTEPEC,20,OAXACA,17.739842,-98.288846,408
200,SAN JUAN JUQUILA MIXES,20,OAXACA,16.935633,-95.918818,1668
201,SAN JUAN JUQUILA VIJANOS,20,OAXACA,17.353813,-96.304015,610
202,SAN JUAN LACHAO,20,OAXACA,16.158538,-97.125108,1195
203,SAN JUAN LACHIGALLA,20,OAXACA,16.59178,-96.548843,1077
204,SAN JUAN LAJARCIA,20,OAXACA,16.508444,-95.925591,486
205,SAN JUAN LALANA,20,OAXACA,17.470891,-95.879883,297
206,SAN JUAN DE LOS CUÉS,20,OAXACA,18.046927,-97.059664,1464
207,SAN JUAN MAZATLÁN,20,OAXACA,17.031124,-95.446467,1787
208,SAN JUAN MIXTEPEC,20,OAXACA,17.305726,-97.831447,1670
209,SAN JUAN MIXTEPEC,20,OAXACA,16.277539,-96.299478,711
210,SAN JUAN ÑUMÍ,20,OAXACA,17.398289,-97.706421,214
211,SAN JUAN OZOLOTEPEC,20,OAXACA,16.133008,-96.259293,615
212,SAN JUAN PETLAPA,20,OAXACA,17.469302,-96.036834,867
213,SAN JUAN QUIAHIJE,20,OAXACA,16.301878,-97.316846,2120
214,SAN JUAN QUIOTEPEC,20,OAXACA,17.600763,-96.588162,1338
215,SAN JUAN SAYULTEPEC,20,OAXACA,17.453482,-97.284741,501
216,SAN JUAN TABAÁ,20,OAXACA,17.305186,-96.207102,1312
217,SAN JUAN TAMAZOLA,20,OAXACA,17.160439,-97.226883,164
218,SAN JUAN TEITA,20,OAXACA,17.095262,-97.414313,595
219,SAN JUAN TEITIPAC,20,OAXACA,16.934399,-96.608509,2545
220,SAN JUAN TEPEUXILA,20,OAXACA,17.722881,-96.841103,485
221,SAN JUAN TEPOSCOLULA,20,OAXACA,17.550609,-97.424579,463
222,SAN JUAN YAEÉ,20,OAXACA,17.429087,-96.283846,812
223,SAN JUAN YATZONA,20,OAXACA,17.402424,-96.169244,428
224,SAN JUAN YUCUITA,20,OAXACA,17.512253,-97.270358,517
225,SAN LORENZO,20,OAXACA,16.394262,-97.874836,2079
226,SAN LORENZO ALBARRADAS,20,OAXACA,16.907226,-96.259648,1512
227,SAN LORENZO CACAOTEPEC,20,OAXACA,17.129359,-96.801996,7351
228,SAN LORENZO CUAUNECUILTITLA,20,OAXACA,18.206453,-96.913057,771
229,SAN LORENZO TEXMELÚCAN,20,OAXACA,16.585491,-97.198974,1081
230,SAN LORENZO VICTORIA,20,OAXACA,17.668356,-98.120274,506
231,SAN LUCAS CAMOTLÁN,20,OAXACA,16.943163,-95.713144,2834
232,SAN LUCAS OJITLÁN,20,OAXACA,18.057503,-96.397763,6289
233,SAN LUCAS QUIAVINÍ,20,OAXACA,16.894802,-96.468094,1745
234,SAN LUCAS ZOQUIÁPAM,20,OAXACA,18.13616,-96.906429,380
235,SAN LUIS AMATLÁN,20,OAXACA,16.389424,-96.497174,742
236,SAN MARCIAL OZOLOTEPEC,20,OAXACA,16.089257,-96.405892,1055
237,SAN MARCOS ARTEAGA,20,OAXACA,17.719603,-97.861138,1058
238,SAN MARTÍN DE LOS CANSECOS,20,OAXACA,16.656476,-96.729005,816
239,SAN MARTÍN HUAMELÚLPAM,20,OAXACA,17.397404,-97.602352,113
240,SAN MARTÍN ITUNYOSO,20,OAXACA,17.229019,-97.881477,1276
241,SAN MARTÍN LACHILÁ,20,OAXACA,16.610864,-96.849372,1066
242,SAN MARTÍN PERAS,20,OAXACA,17.360511,-98.238444,3511
243,SAN MARTÍN TILCAJETE,20,OAXACA,16.858948,-96.695571,1730
244,SAN MARTÍN TOXPALAN,20,OAXACA,18.100724,-97.059027,1825
245,SAN MARTÍN ZACATEPEC,20,OAXACA,17.807946,-98.060864,639
246,SAN MATEO CAJONOS,20,OAXACA,17.161776,-96.208976,471
247,CAPULÁLPAM DE MÉNDEZ,20,OAXACA,17.306421,-96.44598,1318
248,SAN MATEO DEL MAR,20,OAXACA,16.2097,-94.981892,5734
249,SAN MATEO YOLOXOCHITLÁN,20,OAXACA,18.143675,-96.868415,2650
250,SAN MATEO ETLATONGO,20,OAXACA,17.414836,-97.27174,427
251,SAN MATEO NEJÁPAM,20,OAXACA,17.655588,-98.416994,1009
252,SAN MATEO PEÑASCO,20,OAXACA,17.150794,-97.533645,805
253,SAN MATEO PIÑAS,20,OAXACA,15.999508,-96.335189,297
254,SAN MATEO RÍO HONDO,20,OAXACA,16.14423,-96.448448,824
255,SAN MATEO SINDIHUI,20,OAXACA,17.004233,-97.351233,1770
256,SAN MATEO TLAPILTEPEC,20,OAXACA,17.810589,-97.431183,230
257,SAN MELCHOR BETAZA,20,OAXACA,17.252396,-96.154355,794
258,SAN MIGUEL ACHIUTLA,20,OAXACA,17.306252,-97.489374,342
259,SAN MIGUEL AHUEHUETITLÁN,20,OAXACA,17.671348,-98.320853,1969
260,SAN MIGUEL ALOÁPAM,20,OAXACA,17.412913,-96.691465,1680
261,SAN MIGUEL AMATITLÁN,20,OAXACA,17.891389,-98.025568,661
262,SAN MIGUEL AMATLÁN,20,OAXACA,17.275525,-96.47175,249
263,SAN MIGUEL COATLÁN,20,OAXACA,16.196313,-96.694114,1938
264,SAN MIGUEL CHICAHUA,20,OAXACA,17.636943,-97.194883,251
265,SAN MIGUEL CHIMALAPA,20,OAXACA,16.714464,-94.747883,1444
266,SAN MIGUEL DEL PUERTO,20,OAXACA,15.921633,-96.174852,779
267,SAN MIGUEL DEL RÍO,20,OAXACA,17.321658,-96.569221,288
268,SAN MIGUEL EJUTLA,20,OAXACA,16.580386,-96.739276,803
269,SAN MIGUEL EL GRANDE,20,OAXACA,17.046741,-97.622169,1036
270,SAN MIGUEL HUAUTLA,20,OAXACA,17.745821,-97.137519,508
271,SAN MIGUEL MIXTEPEC,20,OAXACA,16.778101,-96.957324,758
272,SAN MIGUEL PANIXTLAHUACA,20,OAXACA,16.260031,-97.379643,5930
273,SAN MIGUEL PERAS,20,OAXACA,16.937923,-97.009967,1169
274,SAN MIGUEL PIEDRAS,20,OAXACA,16.999683,-97.2327,463
275,SAN MIGUEL QUETZALTEPEC,20,OAXACA,16.975487,-95.76168,3860
276,SAN MIGUEL SANTA FLOR,20,OAXACA,17.921083,-96.799301,516
277,VILLA SOLA DE VEGA,20,OAXACA,16.514758,-96.978014,1846
278,SAN MIGUEL SOYALTEPEC,20,OAXACA,18.240372,-96.403581,6566
279,SAN MIGUEL SUCHIXTEPEC,20,OAXACA,16.094004,-96.466409,1798
280,VILLA TALEA DE CASTRO,20,OAXACA,17.360003,-96.249921,1673
281,SAN MIGUEL TECOMATLÁN,20,OAXACA,17.394044,-97.267991,210
282,SAN MIGUEL TENANGO,20,OAXACA,16.267321,-95.592522,640
283,SAN MIGUEL TEQUIXTEPEC,20,OAXACA,17.802861,-97.341655,498
284,SAN MIGUEL TILQUIÁPAM,20,OAXACA,16.781942,-96.581556,3153
285,SAN MIGUEL TLACAMAMA,20,OAXACA,16.416729,-98.063217,2004
286,SAN MIGUEL TLACOTEPEC,20,OAXACA,17.453624,-98.007239,1621
287,SAN MIGUEL TULANCINGO,20,OAXACA,17.75124,-97.441511,254
288,SAN MIGUEL YOTAO,20,OAXACA,17.370464,-96.337235,545
289,SAN NICOLÁS,20,OAXACA,16.415956,-96.740824,797
290,SAN NICOLÁS HIDALGO,20,OAXACA,17.782919,-98.142583,846
291,SAN PABLO COATLÁN,20,OAXACA,16.223978,-96.782999,738
292,SAN PABLO CUATRO VENADOS,20,OAXACA,16.982708,-96.89111,295
293,SAN PABLO ETLA,20,OAXACA,17.145506,-96.76449,3658
294,SAN PABLO HUITZO,20,OAXACA,17.277367,-96.884496,5519
295,SAN PABLO HUIXTEPEC,20,OAXACA,16.826736,-96.781005,8786
296,SAN PABLO MACUILTIANGUIS,20,OAXACA,17.534291,-96.553561,371
297,SAN PABLO TIJALTEPEC,20,OAXACA,17.017658,-97.499963,366
298,SAN PABLO VILLA DE MITLA,20,OAXACA,16.92186,-96.362155,8167
299,SAN PABLO YAGANIZA,20,OAXACA,17.146083,-96.229575,1108
300,SAN PEDRO AMUZGOS,20,OAXACA,16.653904,-98.089927,4925
301,SAN PEDRO APÓSTOL,20,OAXACA,16.735146,-96.726033,1447
302,SAN PEDRO ATOYAC,20,OAXACA,16.489084,-97.986977,2527
303,SAN PEDRO CAJONOS,20,OAXACA,17.168671,-96.260639,1142
304,SAN PEDRO COXCALTEPEC CÁNTAROS,20,OAXACA,17.498849,-97.135813,207
305,SAN PEDRO COMITANCILLO,20,OAXACA,16.490304,-95.159878,3941
306,SAN PEDRO EL ALTO,20,OAXACA,16.033616,-96.473723,716
307,SAN PEDRO HUAMELULA,20,OAXACA,16.029032,-95.668856,2247
308,SAN PEDRO HUILOTEPEC,20,OAXACA,16.243657,-95.152934,2827
309,SAN PEDRO IXCATLÁN,20,OAXACA,18.14566,-96.510622,3504
310,SAN PEDRO IXTLAHUACA,20,OAXACA,17.063276,-96.820094,2751
311,SAN PEDRO JALTEPETONGO,20,OAXACA,17.68785,-97.03494,458
312,SAN PEDRO JICAYÁN,20,OAXACA,16.452186,-98.015199,4710
313,SAN PEDRO JOCOTIPAC,20,OAXACA,17.76856,-97.080196,775
314,SAN PEDRO JUCHATENGO,20,OAXACA,16.340952,-97.087321,1404
315,SAN PEDRO MÁRTIR,20,OAXACA,16.744489,-96.712218,1674
316,SAN PEDRO MÁRTIR QUIECHAPA,20,OAXACA,16.415227,-96.247539,753
317,SAN PEDRO MÁRTIR YUCUXACO,20,OAXACA,17.432628,-97.610076,276
318,SAN PEDRO MIXTEPEC,20,OAXACA,15.982644,-97.083832,4453
319,SAN PEDRO MIXTEPEC,20,OAXACA,16.271799,-96.282798,1087
320,SAN PEDRO MOLINOS,20,OAXACA,17.104639,-97.541124,415
321,SAN PEDRO NOPALA,20,OAXACA,17.806294,-97.541307,405
322,SAN PEDRO OCOPETATILLO,20,OAXACA,18.184936,-96.913153,884
323,SAN PEDRO OCOTEPEC,20,OAXACA,16.955419,-95.846751,1224
324,SAN PEDRO POCHUTLA,20,OAXACA,15.746341,-96.46523,13685
325,SAN PEDRO QUIATONI,20,OAXACA,16.7832,-96.031551,2792
326,SAN PEDRO SOCHIÁPAM,20,OAXACA,17.825141,-96.6644,1843
327,SAN PEDRO TAPANATEPEC,20,OAXACA,16.367249,-94.193848,7441
328,SAN PEDRO TAVICHE,20,OAXACA,16.637849,-96.537598,1089
329,SAN PEDRO TEOZACOALCO,20,OAXACA,17.017126,-97.286098,454
330,SAN PEDRO TEUTILA,20,OAXACA,17.977028,-96.705671,1030
331,SAN PEDRO TIDAÁ,20,OAXACA,17.340764,-97.377273,826
332,SAN PEDRO TOPILTEPEC,20,OAXACA,17.437201,-97.343712,174
333,SAN PEDRO TOTOLÁPAM,20,OAXACA,16.666444,-96.301907,1585
334,VILLA DE TUTUTEPEC,20,OAXACA,16.129895,-97.608541,1955
335,SAN PEDRO YANERI,20,OAXACA,17.419356,-96.354571,579
336,SAN PEDRO YÓLOX,20,OAXACA,17.588436,-96.551576,763
337,SAN PEDRO Y SAN PABLO AYUTLA,20,OAXACA,17.027151,-96.077082,2134
338,VILLA DE ETLA,20,OAXACA,17.207528,-96.800579,7285
339,SAN PEDRO Y SAN PABLO TEPOSCOLULA,20,OAXACA,17.51207,-97.488189,1737
340,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,20,OAXACA,18.060656,-97.717846,458
341,SAN PEDRO YUCUNAMA,20,OAXACA,17.561004,-97.482591,214
342,SAN RAYMUNDO JALPAN,20,OAXACA,16.970396,-96.755498,1882
343,SAN SEBASTIÁN ABASOLO,20,OAXACA,16.994675,-96.588859,1471
344,SAN SEBASTIÁN COATLÁN,20,OAXACA,16.201259,-96.827539,1258
345,SAN SEBASTIÁN IXCAPA,20,OAXACA,16.543667,-98.144487,1337
346,SAN SEBASTIÁN NICANANDUTA,20,OAXACA,17.517897,-97.683268,1346
347,SAN SEBASTIÁN RÍO HONDO,20,OAXACA,16.182831,-96.464061,1002
348,SAN SEBASTIÁN TECOMAXTLAHUACA,20,OAXACA,17.345856,-98.031174,2402
349,SAN SEBASTIÁN TEITIPAC,20,OAXACA,16.951425,-96.614019,1735
350,SAN SEBASTIÁN TUTLA,20,OAXACA,17.058476,-96.67212,4534
351,SAN SIMÓN ALMOLONGAS,20,OAXACA,16.407408,-96.719672,1269
352,SAN SIMÓN ZAHUATLÁN,20,OAXACA,17.828853,-98.004528,1364
353,SANTA ANA,20,OAXACA,16.340638,-96.71761,1906
354,SANTA ANA ATEIXTLAHUACA,20,OAXACA,18.210578,-96.906383,380
355,SANTA ANA CUAUHTÉMOC,20,OAXACA,17.983841,-96.794698,510
356,SANTA ANA DEL VALLE,20,OAXACA,16.994827,-96.471675,1993
357,SANTA ANA TAVELA,20,OAXACA,16.65465,-95.911568,906
358,SANTA ANA TLAPACOYAN,20,OAXACA,16.744003,-96.837084,1046
359,SANTA ANA YARENI,20,OAXACA,17.397788,-96.610779,809
360,SANTA ANA ZEGACHE,20,OAXACA,16.837875,-96.725939,2617
361,SANTA CATALINA QUIERÍ,20,OAXACA,16.322201,-96.265858,922
362,SANTA CATARINA CUIXTLA,20,OAXACA,16.304396,-96.644744,1474
363,SANTA CATARINA IXTEPEJI,20,OAXACA,17.265549,-96.561699,777
364,SANTA CATARINA JUQUILA,20,OAXACA,16.237009,-97.292473,6220
365,SANTA CATARINA LACHATAO,20,OAXACA,17.268448,-96.472934,252
366,SANTA CATARINA LOXICHA,20,OAXACA,16.069504,-96.754866,3081
367,SANTA CATARINA MECHOACÁN,20,OAXACA,16.334434,-97.836026,4500
368,SANTA CATARINA MINAS,20,OAXACA,16.77919,-96.615456,1733
369,SANTA CATARINA QUIANÉ,20,OAXACA,16.880306,-96.740748,1813
370,SANTA CATARINA TAYATA,20,OAXACA,17.347805,-97.558379,277
371,SANTA CATARINA TICUÁ,20,OAXACA,17.071236,-97.534859,562
372,SANTA CATARINA YOSONOTÚ,20,OAXACA,17.02055,-97.662128,418
373,SANTA CATARINA ZAPOQUILA,20,OAXACA,18.064558,-97.601655,280
374,SANTA CRUZ ACATEPEC,20,OAXACA,18.163762,-96.875319,1127
375,SANTA CRUZ AMILPAS,20,OAXACA,17.0587,-96.684017,10120
376,SANTA CRUZ DE BRAVO,20,OAXACA,17.581374,-98.223989,364
377,SANTA CRUZ ITUNDUJIA,20,OAXACA,16.87493,-97.660551,932
378,SANTA CRUZ MIXTEPEC,20,OAXACA,16.792443,-96.882407,1338
379,SANTA CRUZ NUNDACO,20,OAXACA,17.174139,-97.723187,345
380,SANTA CRUZ PAPALUTLA,20,OAXACA,16.959489,-96.584911,1835
381,SANTA CRUZ TACACHE DE MINA,20,OAXACA,17.827661,-98.150788,2125
382,SANTA CRUZ TACAHUA,20,OAXACA,16.918901,-97.492166,578
383,SANTA CRUZ TAYATA,20,OAXACA,17.357769,-97.568595,59
384,SANTA CRUZ XITLA,20,OAXACA,16.322437,-96.673129,3857
385,SANTA CRUZ XOXOCOTLÁN,20,OAXACA,17.027281,-96.734358,67086
386,SANTA CRUZ ZENZONTEPEC,20,OAXACA,16.535131,-97.495079,598
387,SANTA GERTRUDIS,20,OAXACA,16.786595,-96.797211,2422
388,SANTA INÉS DEL MONTE,20,OAXACA,16.925767,-96.861687,642
389,SANTA INÉS YATZECHE,20,OAXACA,16.808673,-96.756324,921
390,SANTA LUCÍA DEL CAMINO,20,OAXACA,17.064118,-96.694677,44023
391,SANTA LUCÍA MIAHUATLÁN,20,OAXACA,16.186473,-96.618211,1608
392,SANTA LUCÍA MONTEVERDE,20,OAXACA,16.971291,-97.666303,409
393,SANTA LUCÍA OCOTLÁN,20,OAXACA,16.74219,-96.680396,3544
394,SANTA MARÍA ALOTEPEC,20,OAXACA,17.092096,-95.854572,1065
395,SANTA MARÍA APAZCO,20,OAXACA,17.634583,-97.100387,432
396,SANTA MARÍA LA ASUNCIÓN,20,OAXACA,18.108224,-96.819365,1701
397,HEROICA CIUDAD DE TLAXIACO,20,OAXACA,17.26747,-97.680492,17543
398,AYOQUEZCO DE ALDAMA,20,OAXACA,16.685666,-96.843114,3833
399,SANTA MARÍA ATZOMPA,20,OAXACA,17.102866,-96.779261,21788
400,SANTA MARÍA CAMOTLÁN,20,OAXACA,17.899561,-97.69338,1581
401,SANTA MARÍA COLOTEPEC,20,OAXACA,15.897792,-96.938589,1369
402,SANTA MARÍA CORTIJO,20,OAXACA,16.450803,-98.285716,1075
403,SANTA MARÍA COYOTEPEC,20,OAXACA,16.967161,-96.706736,2283
404,SANTA MARÍA CHACHOÁPAM,20,OAXACA,17.525156,-97.283505,435
405,VILLA DE CHILAPA DE DÍAZ,20,OAXACA,17.588329,-97.631912,1337
406,SANTA MARÍA CHILCHOTLA,20,OAXACA,18.23424,-96.830541,1642
407,SANTA MARÍA CHIMALAPA,20,OAXACA,16.90992,-94.683022,2540
408,SANTA MARÍA DEL ROSARIO,20,OAXACA,17.351761,-97.59382,55
409,SANTA MARÍA DEL TULE,20,OAXACA,17.046702,-96.636592,7636
410,SANTA MARÍA ECATEPEC,20,OAXACA,16.284183,-95.88113,524
411,SANTA MARÍA GUELACÉ,20,OAXACA,17.000877,-96.60283,735
412,SANTA MARÍA GUIENAGATI,20,OAXACA,16.737983,-95.354486,1487
413,SANTA MARÍA HUATULCO,20,OAXACA,15.836111,-96.322093,7409
414,SANTA MARÍA HUAZOLOTITLÁN,20,OAXACA,16.302222,-97.912861,4763
415,SANTA MARÍA IPALAPA,20,OAXACA,16.636219,-98.033824,1907
416,SANTA MARÍA IXCATLÁN,20,OAXACA,17.851593,-97.190482,506
417,SANTA MARÍA JACATEPEC,20,OAXACA,17.860133,-96.211324,1286
418,SANTA MARÍA JALAPA DEL MARQUÉS,20,OAXACA,16.440065,-95.443378,8996
419,SANTA MARÍA JALTIANGUIS,20,OAXACA,17.365613,-96.528271,559
420,SANTA MARÍA LACHIXÍO,20,OAXACA,16.727756,-97.019211,1091
421,SANTA MARÍA MIXTEQUILLA,20,OAXACA,16.373708,-95.260473,3638
422,SANTA MARÍA NATIVITAS,20,OAXACA,17.661494,-97.334787,197
423,SANTA MARÍA NDUAYACO,20,OAXACA,17.411509,-97.496337,57
424,SANTA MARÍA OZOLOTEPEC,20,OAXACA,16.130841,-96.370067,937
425,SANTA MARÍA PÁPALO,20,OAXACA,17.78416,-96.797356,1593
